GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
500,1853UGA,108699,21/05/2003,2003,1,Remote violence,Military Forces of Sudan (1989-),,8,Civilians (Sudan),,7,78,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,1,Agence France Presse,govt planes bombing villages,0
500,1851UGA,108700,21/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Kotido,Labwor,Abim,Abim,2.73330,33.66670,1,"All Africa, 5/27/03","rebels attacked army detach, killing 2 women and 2 students at a nearby secondary school; 9 women abducted in attack",4
500,1856UGA,108701,22/05/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"Xinhau, 5/27/03","Army kills 2 rebels, pursuing larger group; rescue 32 civilians",2
500,1857UGA,108702,22/05/2003,2003,1,Remote violence,Military Forces of Sudan (1989-),,8,Civilians (Sudan),,7,78,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,1,Agence France Presse,govt planes bombing villages,0
500,1862UGA,108703,23/05/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Gulu,Omoro,Odek,Odek,2.68333,32.71667,2,"New Vision, 5/31/03",the deceased were part of the of the group that attacked Opit Catholic Mission and stole radio call systems and other items.,0
500,1861UGA,108704,23/05/2003,2003,1,Remote violence,Military Forces of Sudan (1989-),,8,Civilians (Sudan),,7,78,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,1,Agence France Presse,govt planes bombing villages,0
500,1860UGA,108705,23/05/2003,2003,1,Riots/Protests,Rioters (Uganda),,5,,,0,50,Uganda,Mubende,Buwekula,Kasambya,Kabamba,0.25000,31.18333,1,"All Africa, 5/28/03",clashes over land between the Banyoro and the immigrant Bakiga; 25 people arrested; 50 people seriously injured,0
500,1859UGA,108706,23/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"Xinhau, 5/27/03",LRA abducted 6 prisoners,0
500,1858UGA,108707,23/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Moroto,Aloi,Alebtong,2.26670,33.23330,1,"All Africa, 5/30/03",the rebels looted drugs from the health centres and abducted people looking after the patients.,0
500,1864UGA,108708,24/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Otuke,Olilim,Otuke,2.50000,33.58330,2,"All Africa, 5/30/03",at least 13 people abducted in attack,6
500,1863UGA,108709,24/05/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Odek,Odek,2.68333,32.71667,1,"Xinhau, 5/26/03",rebels attacked a trading center and mission; 50 huts burnt,5
500,1869UGA,108710,25/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Kilak,Pabbo,Pabbo IDP Camp,3.00000,32.15000,1,"Agence France Presse, 5/28/03",10 people were abducted,9
500,1865UGA,108711,25/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Bobi,Palenga,2.55722,32.36778,1,"Agence France Presse, 5/28/03",13 people abducted,0
500,1867UGA,108712,25/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Odek,Odek,2.68333,32.71667,2,"Agence France Presse, 5/28/03",5 people abducted,0
500,1868UGA,108713,25/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Odek,Odek,2.68333,32.71667,2,"Agence France Presse, 5/28/03",7 people abducted,0
500,1866UGA,108714,25/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"Agence France Presse, 5/28/03","at least one person was killed, seven injured and 35 others abducted by LRA rebels",1
500,1872UGA,108715,26/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Nwoya,Purongo,Pajok,2.36670,31.88335,2,"All Africa, 5/30/03","12 others critically injured when rebels attacked and burnt a bus, a fuel truck and another vehicle; 60 people missing after rebel attack",0
500,1870UGA,108716,26/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Nwoya,Koch Goma,Karuma Falls,2.26670,32.25000,2,"Xinhau, 6/4/03",rebels ambush three vehicles,4
500,1871UGA,108717,26/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,2,"All Africa, 6/16/03",rebels attack and burn bus; 5 girls abducted and released two weeks later,1
500,1873UGA,108718,27/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,"All Africa, 5/30/03",1 other person seriously injured when rebels attacked and burnt a civilian truck,0
500,1874UGA,108719,30/05/2003,2003,1,Battle-No change of territory,Local Defence Unit (Uganda),,4,Pokot Ethnic Militia (Kenya),,4,44,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,"BBC Monitoring Africa, 1/16/03",attempt to retrieve stolen cattle from earlier raid,3
500,1875UGA,108720,30/05/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,Karamajong Ethnic Militia (Uganda),,4,47,Uganda,Nakapiripirit,Chekwii,Namalu,Namalu,1.76080,34.60810,2,"All Africa, 2/18/03",Pokot warriors raid village; also abduct 400 cows,0
500,1876UGA,108721,02/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Pader,Aruu,Awere,Lagile Camp,2.71667,32.83333,1,"Agence France Presse, 4/7/03",army engage rebels attacking IDP camp,0
500,1877UGA,108722,02/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Pader,Aruu,Awere,Lagile Camp,2.71667,32.83333,1,"Agence France Presse, 4/7/03",rebels attack IDP camp; huts also burnt,0
500,1878UGA,108723,04/06/2003,2003,2,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Pader,Agago,Wol,Pader,3.05000,33.21670,2,"BBC Monitoring Africa, 6/6/03",4 abducted students rescued,0
500,1880UGA,108724,06/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Kapelebyong,Achowa,Achwa,2.04722,33.80833,1,"Xinhau, 8/8/03",Air and ground attacks by army,0
500,1882UGA,108725,06/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Usuk,Katakwi,Katakwi,1.89111,33.96611,3,"Xinhau, 8/8/03",arms recovered from rebels,0
500,1883UGA,108726,06/06/2003,2003,3,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Lira,Otuke,Olilim,Otuke,2.50000,33.58330,2,"All Africa, 8/6/03",local report of rebel location,0
500,1885UGA,108727,06/06/2003,2003,3,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Soroti,Serere,Olio,Ogwete,1.57667,33.51556,1,"All Africa, 8/6/03",LRA rebels have been active in Ogwete village in Atira parish on Lira-Katakwi border where they have been camped for two months.,0
500,1884UGA,108728,06/06/2003,2003,3,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Lira,Otuke,Olilim,Otuke,2.50000,33.58330,2,"All Africa, 8/6/03",reports of rebels tending gardens abandoned by fleeing villagers,0
500,1881UGA,108729,06/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Achowa,Achwa,2.04722,33.80833,1,"The Monitor, 8/8/03",cultural leader abducted by rebels during attack,0
500,1879UGA,108730,06/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Amuria,Abarilela,Abarilera,1.98333,33.83333,2,"Xinhau, 8/8/03",report of rebel attack; no other details,0
500,1887UGA,108731,07/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Pader,Aruu,Laguti,Goma Hills,3.10000,32.66667,2,"Agence France Presse, 9/7/03",11 children rescued from rebels,0
500,1886UGA,108732,07/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"Agence France Presse, 9/7/03",rebels ambush government vehicles,1
500,1888UGA,108733,09/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"Panafrican News Agency,11/12/03","widespread rebel attacks on rural villages in the district over two days; estimates of 10,000 people flee to Lira town. Rebels burning homes.",0
500,1889UGA,108734,10/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Lira,Moroto,Amugo,Amugo,2.08167,33.33611,2,BBC Monitoring Africa,Army killed three rebels who were fleeing after a raid on a civilian camp.,3
500,1890UGA,108735,10/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Moroto,Amugo,Amugo,2.08167,33.33611,2,BBC Monitoring Africa,"Rebels attacked a civilian camp, killing three.",3
500,1893UGA,108736,11/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Gulu,Omoro,Odek,Aromo,2.65000,32.81667,2,"BBC Monitoring Africa, 6/15/03",army kills one rebel commander and 2 others,3
500,1892UGA,108737,11/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,SPLA/M: Sudanese People's Liberation Army/Movement,,2,27,Uganda,Kitgum,Lamwo,Lokung,Lokung,3.60000,32.70000,1,"All Africa, 6/18/03","about five Sudanese, three of whom reportedly had guns, while the others were armed with pangas and knives",1
500,1894UGA,108738,11/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Odek,Aromo,2.65000,32.81667,2,"BBC Monitoring Africa, 6/15/03",civlians killed during rebel raid of trading center; at least 200 homes burnt; unknown number of people abducted,20
500,1891UGA,108739,11/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"All Africa, 6/18/03",rebel commander Charles Tabuley reportedly led attack,2
500,1896UGA,108740,12/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"All Africa, 6/30/03",LRA rebels attacked Bulung Comprehensive Secondary and Technical School and abducted about 100 students most of whom are still unaccounted for.,7
500,1895UGA,108741,12/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"All Africa, 6/20/03",rebels behead a group of civilians,6
500,1897UGA,108743,13/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Apac,Kole,Alito,Alito,2.41670,32.78330,2,"All Africa, 6/20/03",80-100 huts were also set ablaze; local newspapers reporting that 100 abducted and between 400-500 huts burnt down by the rebels; army states lower numbers,1
500,1898UGA,108744,13/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"All Africa, 6/18/03",over 100 people also abducted,2
500,1900UGA,108745,13/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"Xinhau, 6/21/03","Rebels also burnt over 100 grass-thatched huts and displaced over 5,000 local residents.",3
500,1899UGA,108742,13/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,Military Forces of Uganda (1986-),,1,17,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,1,"All Africa, 6/20/03","suspected rebel spy, dressed as army soldier arrested; panic over potential rebel attack caused civilians to flee town",3
500,1906UGA,108746,14/06/2003,2003,1,Battle-Non-state actor overtakes territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"All Africa, 6/17/03",reports that LRA overran army unit protecting IDP camp,0
500,1907UGA,108747,14/06/2003,2003,1,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"New Vision, 6/20/03",rebel enter and camp in district,0
500,1901UGA,108748,14/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Asamuk,Amuria,2.00361,33.65111,1,"All Africa, 6/19/03",reports of rebel camps; rebels making tents,0
500,1908UGA,108749,14/06/2003,2003,1,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"All Africa, 6/18/03","According to the leaflets, the LRA would continue fighting the government to end the killings of innocent people in northern Uganda. The leaflets said that the government is arming Karimojong warriors to grab the wealth of the Acholi, Langi, Iteso and the Kumam; two-page leaflets are written in Acholi and English.",0
500,1902UGA,108750,14/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"The Monitor, 6/16/03",15 students abducted from secondary school,0
500,1903UGA,108751,14/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"The Monitor, 6/16/03",17 people abducted,0
500,1904UGA,108752,14/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"The Monitor, 6/16/03",40 people abducted,0
500,1905UGA,108753,14/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"The Monitor, 6/16/03",8 people abducted by rebels,0
500,1909UGA,108754,14/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"All Africa, 6/17/03","rebels attacked twice in one day: killing 1 person, abducting 65 and looting food and drugs from a health center before returning, killing three more people and burning down 12 homes.",4
500,1910UGA,108755,14/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,3,"Agence France Presse, 6/17/03",rebels burn a lorry; no reports of deaths,0
500,1912UGA,108756,15/06/2003,2003,1,Battle-Non-state actor overtakes territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Gulu,Nwoya,Anaka,Anaka,2.59440,31.96330,1,"All Africa, 6/18/03",Soldier killed during rebel attack on IDP camp,1
500,1915UGA,108757,15/06/2003,2003,1,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Gulu,Kilak,Pabbo,Pabbo IDP Camp,3.00000,32.15000,1,"All Africa, 6/18/03",letter dropped by rebels during raid on IDP camp stated that civilians were intended targets to show 'power',0
500,1916UGA,108758,15/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Adjumani,East Moyo,Pakelle,Adjumani,3.36139,31.80972,1,"All Africa, 6/19/03",12 children abducted from orphanage,1
500,1917UGA,108759,15/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Adjumani,East Moyo,Pakelle,Adjumani,3.36139,31.80972,1,"All Africa, 6/19/03",3 children abducted from orphanage,6
500,1913UGA,108760,15/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Nwoya,Anaka,Anaka,2.59440,31.96330,1,"All Africa, 6/18/03",Rebels also burnt 380 huts and looted foodstuffs; unknown number of people abducted,2
500,1911UGA,108761,15/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Apac,Kole,Alito,Alito,2.41670,32.78330,2,"All Africa, 6/19/03",rebels burn 100 huts; population had already fled,2
500,1914UGA,108762,15/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Usuk,Katakwi,Katakwi,1.89111,33.96611,3,"All Africa, 6/23/03","rebels shoot at church truck, killing one passenger",12
500,1922UGA,108763,16/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,2,"New Vision, 6/20/03",army gunships attack rebel positions,0
500,1919UGA,108764,16/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Gulu,Kilak,Atiak,Atiak,3.24500,32.14110,2,"All Africa, 6/19/03",army repulses rebels after attack near police post,1
500,1926UGA,108765,16/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Kuju,Amususu,2.06660,33.55000,1,"All Africa, 6/18/03",reports of rebel camps,0
500,1929UGA,108766,16/06/2003,2003,2,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Gulu,Omoro,Odek,Aromo,2.65000,32.81667,2,"All Africa, 6/18/03",reports that the army is demoralized and that rebels are 'roaming freely' in sub-county; population is fleeing area,0
500,1925UGA,108767,16/06/2003,2003,2,Strategic development,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Usuk,Katakwi,Katakwi,1.89111,33.96611,3,"All Africa, 6/18/03",the rebels are addressing rallies in the villages,0
500,1928UGA,108768,16/06/2003,2003,1,Strategic development,FAPC: People's Armed Forces of Congo,,2,,,0,20,Uganda,Nebbi,Padyere,Nebbi Tc,Nebbi,2.47580,31.10250,3,"All Africa, 6/30/03",TWO Congolese rebels arrested in Nebbi district with a sub-machine gun and 98 bullets,0
500,1918UGA,108770,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Apac,Kole,Alito,Alito,2.41670,32.78330,2,"All Africa, 6/24/03",Also burnt at least 200 houses and abducted 70 people.,2
500,1921UGA,108769,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,Military Forces of Uganda (1986-),,1,17,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"All Africa, 6/24/03",Baby killed in crossfire between army and rebels; 3 civilians were injured by army gunships.,4
500,1924UGA,108771,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,1,"BBC Monitoring Africa, 6/21/03",LRA burnt a camp for displaced people in Kapelebyong.,2
500,1923UGA,108772,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,1,"New Vision, 6/20/03",rebels ambush vehicle,0
500,1920UGA,108773,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Kilak,Atiak,Atiak,3.24500,32.14110,2,"All Africa, 6/19/03",rebels attack shops and loot near police post,1
500,1927UGA,108774,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Lalogi,Omoro,2.75000,32.50000,2,"All Africa, 6/19/03",rebels raid village; huts burnt; unknown number of people abducted,2
500,1930UGA,108775,16/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Omoro,Odek,Aromo,2.65000,32.81667,2,"All Africa, 6/19/03",rebels raid village; huts burnt; unknown number of people abducted,2
500,1931UGA,108776,17/06/2003,2003,2,Battle-No change of territory,Local Defence Unit (Uganda),,4,LRA: Lord's Resistance Army,,2,24,Uganda,Katakwi,Kapelebyong,Achowa,Achwa,2.04722,33.80833,2,"All Africa, 6/19/03",local defence unit soldier killed,1
500,1933UGA,108777,17/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Amuria,Asamuk,Amuria,2.00361,33.65111,1,"All Africa, 6/19/03","rebels ambush vehicle; driver killed, four others injured",10
500,1932UGA,108778,17/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Amuria,Asamuk,Amuria,2.00361,33.65111,1,"The Monitor, 6/24/03",rebels attacked town; no other details,2
500,1935UGA,108779,17/06/2003,2003,2,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Amuria,Orungo,Orungo,2.01611,33.45722,1,"All Africa, 6/19/03",rebels return to site of earlier raid; burn huts,0
500,1934UGA,108780,17/06/2003,2003,1,Violence against civilians,SLM/A: Sudan Liberation Movement/Army,,2,Civilians (Sudan),,7,27,Uganda,Kitgum,Chua,Kitgum Tc,Kitgum,3.27833,32.88667,3,All Africa,,5
500,1936UGA,108781,17/06/2003,2003,1,Violence against civilians,LRA: Lord's Resistance Army,,2,Civilians (Sudan),,7,27,Uganda,Adjumani,East Moyo,Pakelle,Adjumani,3.36139,31.80972,2,All Africa,,29
500,1938UGA,108782,18/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Amuria,Asamuk,Amuria,2.00361,33.65111,1,"All Africa, 6/23/03",3 days of fighting between army and rebels; no details on fatalities; at least 6 captives rescued,3
500,1941UGA,108783,18/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Amuria,Kuju,Kuju,2.02694,33.60417,2,"All Africa, 6/23/03",rebels ambush army vehicles,3
500,1937UGA,108784,18/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Kapelebyong,Achowa,Achwa,2.04722,33.80833,2,"New Vision, 6/20/03",report of rebel camps,4
500,1940UGA,108785,18/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Kapelebyong,Kapelebyong,Kapelebyong,2.29333,33.83083,1,"New Vision, 6/20/03",report of rebel camps,0
500,1942UGA,108786,18/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Kuju,Kuju,2.02694,33.60417,2,"New Vision, 6/20/03",report of rebel camps,1
500,1943UGA,108787,18/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Morungatuny,Morungatuny,2.11667,33.50000,2,"New Vision, 6/20/03",report of rebel camps,1
500,1944UGA,108788,18/06/2003,2003,2,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Orungo,Orungo,2.01611,33.45722,2,"New Vision, 6/20/03",report of rebel camps,2
500,1939UGA,108789,18/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Lira,Lira,Central,Lira,2.23500,32.90970,3,"All Africa, 6/24/03",rebels burnt an estimated 100 huts and abducted about 70 people,0
500,1946UGA,108790,19/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Amuria,Kuju,Wila,2.10000,33.65000,1,"Xinhau, 6/23/03","The army's two helicopter gunships pounded rebel hideouts in Wila, Amour county, Katakwi district for about one hour.",1
500,1945UGA,108791,19/06/2003,2003,3,Headquarters or base established,LRA: Lord's Resistance Army,,2,,,0,20,Uganda,Katakwi,Amuria,Asamuk,Amuria,2.00361,33.65111,2,"BBC Monitoring Africa, 6/21/03",reports of rebel training camp set up in area,5
500,1950UGA,108792,20/06/2003,2003,1,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Soroti,Soroti,Tubur,Achuna trading center,1.98611,33.48944,1,"Xinhau, 6/23/03",army attacked the rebels and the ground forces were pursuing them.,0
500,1947UGA,108794,20/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Gulu,Gulu,Pece,Gulu,2.76667,32.30556,1,"All Africa, 6/25/03",23 people abducted by rebels,0
500,1949UGA,108793,20/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,Military Forces of Uganda (1986-),,1,17,Uganda,Soroti,Soroti,Soroti,Soroti,1.68560,33.61640,3,"The Monitor, 6/24/03","Army helicopter fired on a group of civilians, killing four members of the same family and injuring nine.",4
500,1948UGA,108795,20/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Soroti,Soroti,Soroti,Soroti,1.68560,33.61640,3,"Xinhau, 6/23/03",Rebels also burnt more than 50 huts,3
500,1951UGA,108796,20/06/2003,2003,1,Violence against civilians,Civilians (Uganda),,7,LRA: Lord's Resistance Army,,2,27,Uganda,Katakwi,Amuria,Wera,Wera,1.84111,33.76611,2,"The Monitor, 6/24/03",rebels loot mission and homes for drugs/food,7
500,1956UGA,108797,21/06/2003,2003,2,Battle-No change of territory,Military Forces of Uganda (1986-),,1,LRA: Lord's Resistance Army,,2,12,Uganda,Katakwi,Amuria,Kuju,Achomai,2.01667,33.58333,1,"All Africa, 6/23/03",brief confrontation between army and rebels allowed several abducted children to escape,12
