GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
450,622LBR,43209,19/05/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Maryland,Pleebo/Sodeken,Twansiebo,Harper,4.38000,-7.72000,1,,,0
450,623LBR,43210,20/05/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Maryland,Pleebo/Sodeken,Kleebo,Pleebo,4.59000,-7.67000,1,Agence France Presse,,0
450,624LBR,43211,22/05/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,1,Reuters,,0
450,626LBR,43212,23/05/2003,2003,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,Maryland,Pleebo/Sodeken,Twansiebo,Harper,4.38000,-7.72000,1,Agence France Presse,government advanced towards Harper and other small towns in southeast of the country,0
450,625LBR,43213,23/05/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,River Cess,Timbo,Farh,Cestos Point,5.43000,-9.59000,1,IRIN Africa,,0
450,627LBR,43214,29/05/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,1,See Original Data,See Original Data,0
450,628LBR,43215,29/05/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,629LBR,43216,05/06/2003,2003,1,Battle-Non-state actor overtakes territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,St Paul River,Virginia,Virginia,6.41660,-10.76660,1,See Original Data,See Original Data,0
450,630LBR,43217,06/06/2003,2003,1,Battle-Non-state actor overtakes territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Caldwell,6.39220,-10.73410,1,See Original Data,See Original Data,0
450,631LBR,43218,06/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,632LBR,43219,07/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,633LBR,43220,08/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,634LBR,43221,09/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,635LBR,43222,10/06/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,636LBR,43223,10/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,637LBR,43225,11/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,638LBR,43224,11/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,New Kru Town,6.36667,-10.78333,1,Reuters,150 deaths reported over couple of days (roughly 70 deaths per day),75
450,639LBR,43227,12/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,IRIN reports 113 bodies in total were found on the streets of Monrovia on the 12th of June in their weekly report of the week June 7th to 13th.,113
450,640LBR,43226,12/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,New Kru Town,6.36667,-10.78333,1,Reuters,150 deaths in total over couple of days of fighting (roughly 70 a day),75
450,642LBR,43228,16/06/2003,2003,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Xinhua,,0
450,641LBR,43229,16/06/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,2,Reuters,,0
450,643LBR,43230,17/06/2003,2003,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,Sinoe,Greenville,Lexington,Greenville,5.01110,-9.03880,1,See Original Data,See Original Data,0
450,644LBR,43231,21/06/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Bomi,Klay,Kpo,Klay,6.69330,-10.87410,1,Reuters,,0
450,645LBR,43232,21/06/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Bomi,Klay,Kpo,Klay,6.69330,-10.87410,1,Reuters,,0
450,646LBR,43233,22/06/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Bomi,Klay,Kpo,Klay,6.69330,-10.87410,1,Reuters,,0
450,647LBR,43234,24/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,648LBR,43235,24/06/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,649LBR,43236,25/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,650LBR,43237,25/06/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,651LBR,43238,26/06/2003,2003,1,Battle-Government regains territory,Military Forces of Liberia (1989-1997),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Voice of America press release,,0
450,652LBR,43239,26/06/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,653LBR,43240,26/06/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,MODEL: Movement for Democracy in Liberia,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,654LBR,43241,26/06/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,655LBR,43242,26/06/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press Newswires,,0
450,656LBR,43243,27/06/2003,2003,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Voice of America press release,,0
450,657LBR,43244,04/07/2003,2003,1,Riots/Protests,Protesters (Liberia),,6,UNMIL: United Nations Mission in Liberia,,8,68,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,Bush's demands to Taylor to step down resulted in protests in capital city.,0
450,658LBR,43245,19/07/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,See Original Data,See Original Data,0
450,659LBR,43246,20/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,660LBR,43247,20/07/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,,,0
450,661LBR,43248,21/07/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,662LBR,43249,21/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,663LBR,43250,21/07/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,,,0
450,664LBR,43251,22/07/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,665LBR,43252,22/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,666LBR,43253,22/07/2003,2003,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,,0
450,667LBR,43254,23/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Tribune Business News/All Africa,,0
450,668LBR,43255,24/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Tribune Business News/All Africa,,0
450,669LBR,43257,25/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Tribune Business News/All Africa,,0
450,670LBR,43256,25/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,671LBR,43258,25/07/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,672LBR,43260,26/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Tribune Business News/All Africa,,0
450,673LBR,43259,26/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,674LBR,43262,27/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Tribune Business News/All Africa,,0
450,675LBR,43261,27/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,678LBR,43263,28/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,676LBR,43264,28/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,1,Reuters,,0
450,677LBR,43265,28/07/2003,2003,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,1,Reuters,,0
450,680LBR,43266,29/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,679LBR,43267,29/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,1,Reuters,,0
450,682LBR,43268,30/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,681LBR,43269,30/07/2003,2003,1,Battle-Non-state actor overtakes territory,MODEL: Movement for Democracy in Liberia,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,1,Reuters,,0
450,683LBR,43270,31/07/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,684LBR,43271,01/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,UNMIL: United Nations Mission in Liberia,,8,28,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,685LBR,43273,01/08/2003,2003,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,686LBR,43272,01/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,687LBR,43274,02/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,UNMIL: United Nations Mission in Liberia,,8,28,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,688LBR,43275,02/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,689LBR,43276,02/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,690LBR,43277,03/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,UNMIL: United Nations Mission in Liberia,,8,28,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,Not government but peacekeepers,0
450,691LBR,43278,03/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,692LBR,43279,03/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,693LBR,43280,04/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,694LBR,43281,04/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,695LBR,43282,04/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,696LBR,43283,05/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,697LBR,43284,05/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,698LBR,43285,05/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,699LBR,43286,06/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,700LBR,43287,06/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,701LBR,43288,06/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,702LBR,43289,07/08/2003,2003,1,Battle-Government regains territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,703LBR,43290,07/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,704LBR,43291,07/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,705LBR,43292,08/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,706LBR,43293,08/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,707LBR,43294,09/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,708LBR,43295,09/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,709LBR,43296,10/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,710LBR,43297,10/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,711LBR,43298,11/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,712LBR,43299,11/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,713LBR,43300,12/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,714LBR,43301,12/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,715LBR,43302,13/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,716LBR,43303,13/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,717LBR,43304,14/08/2003,2003,1,Battle-No change of territory,MODEL: Movement for Democracy in Liberia,,2,Gio and Mano Ethnic Militia (Liberia),,4,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,718LBR,43305,14/08/2003,2003,1,Battle-No change of territory,Gio and Mano Ethnic Militia (Liberia),,4,LURD: Liberians United for Reconciliation and Democracy,,2,24,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,,0
450,719LBR,43306,18/08/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (2003-2005),,1,12,Liberia,GrandBassa,District # 3,Hoegbahn,Bong,6.62000,-9.20000,1,MSF in IRIN weekly report,,0
450,720LBR,43307,29/08/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (2003-2005),,1,12,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,IRIN Africa,http://www.irinnews.org/Report.aspx?ReportId=45823,0
450,721LBR,43308,02/09/2003,2003,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (2003-2005),,1,12,Liberia,Bong,Jorquelleh,Jorquelleh,Gbatala,6.88647,-9.67691,1,IRIN Africa,,0
